Id; Description; Score; is secreted
F01_bin.1_01218; 30S ribosomal protein S7;-1.000000000000000;false
F01_bin.1_01219; Elongation factor G;-1.000000000000000;false
F01_bin.1_01220; Formamidase;-1.000000000000000;false
F01_bin.1_01221; hypothetical protein;-1.000000000000000;false
F01_bin.1_01222; Sodium/pantothenate symporter;-1.000000000000000;false
F01_bin.1_01223; Tol-Pal system protein TolB;-1.000000000000000;false
F01_bin.1_01224; hypothetical protein;-1.000000000000000;false
F01_bin.1_01225; hypothetical protein;-1.000000000000000;false
F01_bin.1_01226; hypothetical protein;-1.000000000000000;false
F01_bin.1_01227; hypothetical protein;-1.000000000000000;false
F01_bin.1_01228; hypothetical protein;-1.000000000000000;false
F01_bin.1_01229; hypothetical protein;-1.000000000000000;false
F01_bin.1_01230; Ribose-phosphate pyrophosphokinase;-1.000000000000000;false
F01_bin.1_01231; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase;-1.000000000000000;false
F01_bin.1_01232; Beta-barrel assembly-enhancing protease;-1.000000000000000;false
F01_bin.1_01233; hypothetical protein;-1.000000000000000;false
F01_bin.1_01234; tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG;-1.000000000000000;false
F01_bin.1_01235; (S)-ureidoglycine--glyoxylate transaminase;-1.000000000000000;false
F01_bin.1_01236; hypothetical protein;-1.000000000000000;false
F01_bin.1_01237; Linearmycin resistance ATP-binding protein LnrL;-1.000000000000000;false
F01_bin.1_01238; Protoheme IX farnesyltransferase;-1.000000000000000;false
F01_bin.1_01239; Heme A synthase;-1.000000000000000;false
F01_bin.1_01240; hypothetical protein;-1.000000000000000;false
F01_bin.1_01241; hypothetical protein;-1.000000000000000;false
F01_bin.1_01242; hypothetical protein;-1.000000000000000;false
F01_bin.1_01243; Aminopeptidase YwaD;-1.000000000000000;false
F01_bin.1_01244; Serine/threonine-protein kinase PknB;-1.000000000000000;false
F01_bin.1_01245; Formamidopyrimidine-DNA glycosylase;-1.000000000000000;false
F01_bin.1_01246; hypothetical protein;-1.000000000000000;false
F01_bin.1_01247; hypothetical protein;-1.000000000000000;false
F01_bin.1_01248; hypothetical protein;-1.000000000000000;false
F01_bin.1_01249; Glutamyl-tRNA(Gln) amidotransferase subunit A;-1.000000000000000;false
F01_bin.1_01250; Acetylglutamate kinase;-1.000000000000000;false
F01_bin.1_01251; [LysW]-aminoadipate semialdehyde transaminase;-1.000000000000000;false
F01_bin.1_01252; UDP-N-acetyl-D-glucosamine 6-dehydrogenase;-1.000000000000000;false
F01_bin.1_01253; hypothetical protein;-1.000000000000000;false
F01_bin.1_01254; hypothetical protein;-1.000000000000000;false
F01_bin.1_01255; ATP synthase subunit beta;-1.000000000000000;false
F01_bin.1_01256; ATP synthase gamma chain;-1.000000000000000;false
F01_bin.1_01257; UTP--glucose-1-phosphate uridylyltransferase;-1.000000000000000;false
F01_bin.1_01258; Serine--tRNA ligase;-1.000000000000000;false
F01_bin.1_01259; hypothetical protein;-1.000000000000000;false
F01_bin.1_01260; hypothetical protein;-1.000000000000000;false
F01_bin.1_01261; hypothetical protein;-1.000000000000000;false
F01_bin.1_01262; hypothetical protein;-1.000000000000000;false
F01_bin.1_01263; Transcriptional regulatory protein DesR;-1.000000000000000;false
F01_bin.1_01264; Glutamine synthetase;-1.000000000000000;false
F01_bin.1_01265; hypothetical protein;-1.000000000000000;false
F01_bin.1_01266; hypothetical protein;-1.000000000000000;false
F01_bin.1_01267; hypothetical protein;-1.000000000000000;false
F01_bin.1_01268; Multidrug resistance protein MdtA;-1.000000000000000;false
F01_bin.1_01269; hypothetical protein;-1.000000000000000;false
F01_bin.1_01270; Ethylmalonyl-CoA/methylmalonyl-CoA epimerase;-1.000000000000000;false
F01_bin.1_01271; GTPase ArgK;-1.000000000000000;false
F01_bin.1_01272; Acyl-CoA dehydrogenase;-1.000000000000000;false
F01_bin.1_01273; hypothetical protein;-1.000000000000000;false
F01_bin.1_01274; hypothetical protein;-1.000000000000000;false
F01_bin.1_01275; hypothetical protein;-1.000000000000000;false
F01_bin.1_01276; Thioredoxin reductase;-1.000000000000000;false
F01_bin.1_01277; hypothetical protein;-1.000000000000000;false
F01_bin.1_01278; Vitamin B12 transporter BtuB;-1.000000000000000;false
F01_bin.1_01279; hypothetical protein;-1.000000000000000;false
F01_bin.1_01280; Phosphatidylserine decarboxylase proenzyme;-1.000000000000000;false
F01_bin.1_01281; hypothetical protein;-1.000000000000000;false
F01_bin.1_01282; D-alanine--D-alanine ligase;-1.000000000000000;false
F01_bin.1_01283; hypothetical protein;-1.000000000000000;false
F01_bin.1_01284; hypothetical protein;-1.000000000000000;false
F01_bin.1_01285; Alternative cytochrome c oxidase subunit 1;-1.000000000000000;false
F01_bin.1_01286; Alternative cytochrome c oxidase subunit 2;-1.000000000000000;false
F01_bin.1_01287; Chromosomal replication initiator protein DnaA;-1.000000000000000;false
F01_bin.1_01288; hypothetical protein;-1.000000000000000;false
F01_bin.1_01289; hypothetical protein;-1.000000000000000;false
F01_bin.1_01290; Sodium/glucose cotransporter;-1.000000000000000;false
F01_bin.1_01291; Methylmalonyl-CoA mutase;-1.000000000000000;false
F01_bin.1_01292; Vitamin B12-binding protein;-1.000000000000000;false
F01_bin.1_01293; Hemin transport system permease protein HmuU;-1.000000000000000;false
F01_bin.1_01294; hypothetical protein;-1.000000000000000;false
F01_bin.1_01295; hypothetical protein;-1.000000000000000;false
F01_bin.1_01296; hypothetical protein;-1.000000000000000;false
F01_bin.1_01297; hypothetical protein;-1.000000000000000;false
F01_bin.1_01298; hypothetical protein;-1.000000000000000;false
F01_bin.1_01299; hypothetical protein;-1.000000000000000;false
F01_bin.1_01300; N-substituted formamide deformylase;-1.000000000000000;false
F01_bin.1_01301; hypothetical protein;-1.000000000000000;false
F01_bin.1_01302; hypothetical protein;-1.000000000000000;false
F01_bin.1_01303; hypothetical protein;-1.000000000000000;false
F01_bin.1_01304; Putative D-alanyl-D-alanine carboxypeptidase;-1.000000000000000;false
F01_bin.1_01305; hypothetical protein;-1.000000000000000;false
F01_bin.1_01306; hypothetical protein;-1.000000000000000;false
F01_bin.1_01307; Adenine deaminase;-1.000000000000000;false
F01_bin.1_01308; Glycerol kinase;-1.000000000000000;false
F01_bin.1_01309; Glycerol uptake facilitator protein;-1.000000000000000;false
F01_bin.1_01310; Adaptive-response sensory-kinase SasA;-1.000000000000000;false
F01_bin.1_01311; hypothetical protein;-1.000000000000000;false
F01_bin.1_01312; hypothetical protein;-1.000000000000000;false
F01_bin.1_01313; hypothetical protein;-1.000000000000000;false
F01_bin.1_01314; hypothetical protein;-1.000000000000000;false
F01_bin.1_01315; hypothetical protein;-1.000000000000000;false
F01_bin.1_01316; hypothetical protein;-1.000000000000000;false
F01_bin.1_01317; hypothetical protein;-1.000000000000000;false
F01_bin.1_01318; hypothetical protein;-1.000000000000000;false
F01_bin.1_01319; hypothetical protein;-1.000000000000000;false
F01_bin.1_01320; 2-oxoglutarate oxidoreductase subunit KorA;-1.000000000000000;false
F01_bin.1_01321; hypothetical protein;-1.000000000000000;false
F01_bin.1_01322; hypothetical protein;-1.000000000000000;false
F01_bin.1_01323; Aspartate carbamoyltransferase;-1.000000000000000;false
F01_bin.1_01324; Dihydroorotase;-1.000000000000000;false
F01_bin.1_01325; hypothetical protein;-1.000000000000000;false
F01_bin.1_01326; hypothetical protein;-1.000000000000000;false
F01_bin.1_01327; hypothetical protein;-1.000000000000000;false
F01_bin.1_01328; hypothetical protein;-1.000000000000000;false
F01_bin.1_01329; hypothetical protein;-1.000000000000000;false
F01_bin.1_01330; Vitamin B12 import ATP-binding protein BtuD;-1.000000000000000;false
F01_bin.1_01331; Transcriptional regulatory protein ZraR;-1.000000000000000;false
F01_bin.1_01332; hypothetical protein;-1.000000000000000;false
F01_bin.1_01333; hypothetical protein;-1.000000000000000;false
F01_bin.1_01334; Protein GrpE;-1.000000000000000;false
F01_bin.1_01335; Crossover junction endodeoxyribonuclease RuvC;-1.000000000000000;false
F01_bin.1_01336; hypothetical protein;-1.000000000000000;false
F01_bin.1_01337; hypothetical protein;-1.000000000000000;false
F01_bin.1_01338; hypothetical protein;-1.000000000000000;false
F01_bin.1_01339; 3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase;-1.000000000000000;false
F01_bin.1_01340; Ribulose-phosphate 3-epimerase;-1.000000000000000;false
F01_bin.1_01341; hypothetical protein;-1.000000000000000;false
F01_bin.1_01342; hypothetical protein;-1.000000000000000;false
F01_bin.1_01343; Bifunctional protein Aas;-1.000000000000000;false
F01_bin.1_01344; hypothetical protein;-1.000000000000000;false
F01_bin.1_01345; hypothetical protein;-1.000000000000000;false
F01_bin.1_01346; hypothetical protein;-1.000000000000000;false
F01_bin.1_01347; hypothetical protein;-1.000000000000000;false
F01_bin.1_01348; hypothetical protein;-1.000000000000000;false
F01_bin.1_01349; ATP-dependent Clp protease proteolytic subunit;-1.000000000000000;false
F01_bin.1_01350; Trigger factor;-1.000000000000000;false
F01_bin.1_01351; hypothetical protein;-1.000000000000000;false
F01_bin.1_01352; hypothetical protein;-1.000000000000000;false
F01_bin.1_01353; hypothetical protein;-1.000000000000000;false
F01_bin.1_01354; hypothetical protein;-1.000000000000000;false
F01_bin.1_01355; hypothetical protein;-1.000000000000000;false
F01_bin.1_01356; hypothetical protein;-1.000000000000000;false
F01_bin.1_01357; ComE operon protein 3;-1.000000000000000;false
F01_bin.1_01358; Delta-aminolevulinic acid dehydratase;-1.000000000000000;false
F01_bin.1_01360; Homoserine dehydrogenase;-1.000000000000000;false
F01_bin.1_01361; hypothetical protein;-1.000000000000000;false
F01_bin.1_01362; hypothetical protein;-1.000000000000000;false
F01_bin.1_01363; D-galactonate transporter;-1.000000000000000;false
F01_bin.1_01364; hypothetical protein;-1.000000000000000;false
F01_bin.1_01365; hypothetical protein;-1.000000000000000;false
F01_bin.1_01366; hypothetical protein;-1.000000000000000;false
F01_bin.1_01367; Riboflavin transport system permease protein RibX;-1.000000000000000;false
F01_bin.1_01368; Bicarbonate transport ATP-binding protein CmpD;-1.000000000000000;false
F01_bin.1_01369; hypothetical protein;-1.000000000000000;false
F01_bin.1_01370; hypothetical protein;-1.000000000000000;false
F01_bin.1_01371; Aldehyde oxidoreductase FAD-binding subunit PaoB;-1.000000000000000;false
F01_bin.1_01372; Putative xanthine dehydrogenase molybdenum-binding subunit XdhA;-1.000000000000000;false
F01_bin.1_01373; hypothetical protein;-1.000000000000000;false
F01_bin.1_01374; Protein YceI;-1.000000000000000;false
F01_bin.1_01375; hypothetical protein;-1.000000000000000;false
F01_bin.1_01376; 1-deoxy-D-xylulose-5-phosphate synthase;-1.000000000000000;false
F01_bin.1_01377; Aminomethyltransferase;-1.000000000000000;false
F01_bin.1_01378; hypothetical protein;-1.000000000000000;false
F01_bin.1_01379; hypothetical protein;-1.000000000000000;false
F01_bin.1_01380; hypothetical protein;-1.000000000000000;false
F01_bin.1_01381; hypothetical protein;-1.000000000000000;false
F01_bin.1_01382; Agmatine deiminase;-1.000000000000000;false
F01_bin.1_01383; hypothetical protein;-1.000000000000000;false
F01_bin.1_01384; Acetolactate synthase large subunit;-1.000000000000000;false
F01_bin.1_01385; hypothetical protein;-1.000000000000000;false
F01_bin.1_01386; hypothetical protein;-1.000000000000000;false
F01_bin.1_01387; Beta-barrel assembly-enhancing protease;-1.000000000000000;false
F01_bin.1_01388; Alanine dehydrogenase;-1.000000000000000;false
F01_bin.1_01389; Alpha-ketoglutaric semialdehyde dehydrogenase;-1.000000000000000;false
F01_bin.1_01390; hypothetical protein;-1.000000000000000;false
F01_bin.1_01391; hypothetical protein;-1.000000000000000;false
F01_bin.1_01392; Bifunctional protein GlmU;-1.000000000000000;false
F01_bin.1_01393; hypothetical protein;-1.000000000000000;false
F01_bin.1_01394; hypothetical protein;-1.000000000000000;false
F01_bin.1_01395; Ribulose-phosphate 3-epimerase;-1.000000000000000;false
F01_bin.1_01396; Outer membrane protein assembly factor BamD;-1.000000000000000;false
F01_bin.1_01397; Regulator of RpoS;-1.000000000000000;false
F01_bin.1_01398; putative L-galactonate transporter;-1.000000000000000;false
F01_bin.1_01399; UDP-glucose 4-epimerase;-1.000000000000000;false
F01_bin.1_01400; Copper-containing nitrite reductase;-1.000000000000000;false
F01_bin.1_01401; Iron-sulfur cluster repair protein YtfE;-1.000000000000000;false
F01_bin.1_01402; hypothetical protein;-1.000000000000000;false
F01_bin.1_01403; hypothetical protein;-1.000000000000000;false
F01_bin.1_01404; hypothetical protein;-1.000000000000000;false
F01_bin.1_01405; Bifunctional NAD(P)H-hydrate repair enzyme Nnr;-1.000000000000000;false
F01_bin.1_01406; hypothetical protein;-1.000000000000000;false
F01_bin.1_01407; hypothetical protein;-1.000000000000000;false
F01_bin.1_01408; putative ATP-dependent DNA helicase YoaA;-1.000000000000000;false
F01_bin.1_01409; hypothetical protein;-1.000000000000000;false
F01_bin.1_01410; hypothetical protein;-1.000000000000000;false
F01_bin.1_01411; N-acetylgalactosamine-6-O-sulfatase;-1.000000000000000;false
F01_bin.1_01412; hypothetical protein;-1.000000000000000;false
F01_bin.1_01413; Cation/acetate symporter ActP;-1.000000000000000;false
F01_bin.1_01414; hypothetical protein;-1.000000000000000;false
F01_bin.1_01415; Cobalt-zinc-cadmium resistance protein CzcC;-1.000000000000000;false
F01_bin.1_01416; Cobalt-zinc-cadmium resistance protein CzcB;-1.000000000000000;false
F01_bin.1_01417; protein kinase UbiB;-1.000000000000000;false
F01_bin.1_01418; hypothetical protein;-1.000000000000000;false
F01_bin.1_01419; hypothetical protein;-1.000000000000000;false
F01_bin.1_01420; hypothetical protein;-1.000000000000000;false
F01_bin.1_01421; hypothetical protein;-1.000000000000000;false
F01_bin.1_01422; Cytochrome c biogenesis protein CcsA;-1.000000000000000;false
F01_bin.1_01423; hypothetical protein;-1.000000000000000;false
F01_bin.1_01424; hypothetical protein;-1.000000000000000;false
F01_bin.1_01425; N-substituted formamide deformylase;-1.000000000000000;false
F01_bin.1_01426; Asparagine--tRNA ligase;-1.000000000000000;false
F01_bin.1_01427; N-acetylmuramate/N-acetylglucosamine kinase;-1.000000000000000;false
F01_bin.1_01428; hypothetical protein;-1.000000000000000;false
F01_bin.1_01429; hypothetical protein;-1.000000000000000;false
F01_bin.1_01430; hypothetical protein;-1.000000000000000;false
F01_bin.1_01431; hypothetical protein;-1.000000000000000;false
F01_bin.1_01432; IS3 family transposase ISMco1;-1.000000000000000;false
F01_bin.1_01433; hypothetical protein;-1.000000000000000;false
F01_bin.1_01434; Oxygen sensor histidine kinase NreB;-1.000000000000000;false
F01_bin.1_01435; hypothetical protein;-1.000000000000000;false
F01_bin.1_01436; hypothetical protein;-1.000000000000000;false
F01_bin.1_01437; putative pyridine nucleotide-disulfide oxidoreductase RclA;-1.000000000000000;false
F01_bin.1_01438; hypothetical protein;-1.000000000000000;false
F01_bin.1_01439; hypothetical protein;-1.000000000000000;false
F01_bin.1_01440; DNA mismatch repair protein MutS;-1.000000000000000;false
F01_bin.1_01441; Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha;-1.000000000000000;false
F01_bin.1_01442; hypothetical protein;-1.000000000000000;false
F01_bin.1_01443; hypothetical protein;-1.000000000000000;false
F01_bin.1_01444; putative multidrug ABC transporter permease YbhR;-1.000000000000000;false
F01_bin.1_01445; hypothetical protein;-1.000000000000000;false
F01_bin.1_01446; Ferredoxin;-1.000000000000000;false
F01_bin.1_01447; hypothetical protein;-1.000000000000000;false
F01_bin.1_01448; hypothetical protein;-1.000000000000000;false
F01_bin.1_01449; hypothetical protein;-1.000000000000000;false
F01_bin.1_01450; Outer membrane protein assembly factor BamB;-1.000000000000000;false
F01_bin.1_01451; 5'-deoxyadenosine deaminase;-1.000000000000000;false
F01_bin.1_01452; hypothetical protein;-1.000000000000000;false
F01_bin.1_01453; hypothetical protein;-1.000000000000000;false
F01_bin.1_01454; hypothetical protein;-1.000000000000000;false
F01_bin.1_01455; hypothetical protein;-1.000000000000000;false
F01_bin.1_01456; putative oxidoreductase;-1.000000000000000;false
F01_bin.1_01457; hypothetical protein;-1.000000000000000;false
F01_bin.1_01458; hypothetical protein;-1.000000000000000;false
F01_bin.1_01459; hypothetical protein;-1.000000000000000;false
F01_bin.1_01460; hypothetical protein;-1.000000000000000;false
F01_bin.1_01461; Orotate phosphoribosyltransferase;-1.000000000000000;false
F01_bin.1_01462; Dihydroorotate dehydrogenase (quinone);-1.000000000000000;false
F01_bin.1_01463; hypothetical protein;-1.000000000000000;false
F01_bin.1_01464; hypothetical protein;-1.000000000000000;false
F01_bin.1_01465; ECF RNA polymerase sigma-E factor;-1.000000000000000;false
F01_bin.1_01466; Ubiquinone biosynthesis O-methyltransferase, mitochondrial;-1.000000000000000;false
F01_bin.1_01467; Putative transport protein YdiK;-1.000000000000000;false
F01_bin.1_01468; hypothetical protein;-1.000000000000000;false
F01_bin.1_01469; L-threonine ammonia-lyase;-1.000000000000000;false
F01_bin.1_01470; hypothetical protein;-1.000000000000000;false
F01_bin.1_01471; hypothetical protein;-1.000000000000000;false
F01_bin.1_01472; hypothetical protein;-1.000000000000000;false
F01_bin.1_01473; hypothetical protein;-1.000000000000000;false
F01_bin.1_01474; hypothetical protein;-1.000000000000000;false
F01_bin.1_01475; Ribosome-binding ATPase YchF;-1.000000000000000;false
F01_bin.1_01476; Enterobactin exporter EntS;-1.000000000000000;false
F01_bin.1_01477; hypothetical protein;-1.000000000000000;false
F01_bin.1_01478; hypothetical protein;-1.000000000000000;false
F01_bin.1_01479; hypothetical protein;-1.000000000000000;false
F01_bin.1_01480; hypothetical protein;-1.000000000000000;false
F01_bin.1_01481; hypothetical protein;-1.000000000000000;false
F01_bin.1_01482; hypothetical protein;-1.000000000000000;false
F01_bin.1_01483; hypothetical protein;-1.000000000000000;false
F01_bin.1_01484; hypothetical protein;-1.000000000000000;false
F01_bin.1_01485; hypothetical protein;-1.000000000000000;false
F01_bin.1_01486; Serine/threonine-protein kinase PknD;-1.000000000000000;false
F01_bin.1_01487; hypothetical protein;-1.000000000000000;false
F01_bin.1_01488; Peptidoglycan glycosyltransferase MrdB;-1.000000000000000;false
F01_bin.1_01489; hypothetical protein;-1.000000000000000;false
F01_bin.1_01490; Tol-Pal system protein TolR;-1.000000000000000;false
F01_bin.1_01491; Tol-Pal system protein TolR;-1.000000000000000;false
F01_bin.1_01492; Tol-Pal system protein TolQ;-1.000000000000000;false
F01_bin.1_01493; Dipeptide transport system permease protein DppB;-1.000000000000000;false
F01_bin.1_01494; putative D,D-dipeptide transport system permease protein DdpC;-1.000000000000000;false
F01_bin.1_01495; Inosine-5'-monophosphate dehydrogenase;-1.000000000000000;false
F01_bin.1_01496; NAD(P) transhydrogenase subunit beta;-1.000000000000000;false
F01_bin.1_01497; hypothetical protein;-1.000000000000000;false
F01_bin.1_01498; Sulfofructose kinase;-1.000000000000000;false
F01_bin.1_01499; hypothetical protein;-1.000000000000000;false
F01_bin.1_01500; Phosphoribosylformylglycinamidine synthase subunit PurL;-1.000000000000000;false
F01_bin.1_01501; hypothetical protein;-1.000000000000000;false
F01_bin.1_01502; hypothetical protein;-1.000000000000000;false
F01_bin.1_01503; hypothetical protein;-1.000000000000000;false
F01_bin.1_01504; hypothetical protein;-1.000000000000000;false
F01_bin.1_01505; hypothetical protein;-1.000000000000000;false
F01_bin.1_01506; Phosphopantetheine adenylyltransferase;-1.000000000000000;false
F01_bin.1_01507; hypothetical protein;-1.000000000000000;false
F01_bin.1_01508; Inositol-1-monophosphatase;-1.000000000000000;false
F01_bin.1_01509; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase;-1.000000000000000;false
F01_bin.1_01510; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;-1.000000000000000;false
F01_bin.1_01511; hypothetical protein;-1.000000000000000;false
F01_bin.1_01512; hypothetical protein;-1.000000000000000;false
F01_bin.1_01513; hypothetical protein;-1.000000000000000;false
F01_bin.1_01514; hypothetical protein;-1.000000000000000;false
F01_bin.1_01515; hypothetical protein;-1.000000000000000;false
F01_bin.1_01516; hypothetical protein;-1.000000000000000;false
F01_bin.1_01517; hypothetical protein;-1.000000000000000;false
F01_bin.1_01518; hypothetical protein;-1.000000000000000;false
F01_bin.1_01519; hypothetical protein;-1.000000000000000;false
F01_bin.1_01520; hypothetical protein;-1.000000000000000;false
F01_bin.1_01521; GTP 3',8-cyclase;-1.000000000000000;false
F01_bin.1_01522; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial;-1.000000000000000;false
F01_bin.1_01523; Protein GrpE;-1.000000000000000;false
F01_bin.1_01524; Heat-inducible transcription repressor HrcA;-1.000000000000000;false
F01_bin.1_01525; Octanoyltransferase LipM;-1.000000000000000;false
F01_bin.1_01526; hypothetical protein;-1.000000000000000;false
F01_bin.1_01527; Sodium/pantothenate symporter;-1.000000000000000;false
F01_bin.1_01528; hypothetical protein;-1.000000000000000;false
F01_bin.1_01529; hypothetical protein;-1.000000000000000;false
F01_bin.1_01530; hypothetical protein;-1.000000000000000;false
F01_bin.1_01532; hypothetical protein;-1.000000000000000;false
F01_bin.1_01533; Protein RecA;-1.000000000000000;false
F01_bin.1_01534; NADH-quinone oxidoreductase chain 5;-1.000000000000000;false
F01_bin.1_01535; NADH-quinone oxidoreductase subunit 4;-1.000000000000000;false
F01_bin.1_01536; Elongation factor G;-1.000000000000000;false
F01_bin.1_01537; hypothetical protein;-1.000000000000000;false
F01_bin.1_01538; hypothetical protein;-1.000000000000000;false
F01_bin.1_01539; GTP cyclohydrolase-2;-1.000000000000000;false
F01_bin.1_01540; hypothetical protein;-1.000000000000000;false
F01_bin.1_01541; Oligoendopeptidase F, plasmid;-1.000000000000000;false
F01_bin.1_01542; [Ribosomal protein S18]-alanine N-acetyltransferase;-1.000000000000000;false
F01_bin.1_01543; Long-chain-fatty-acid--CoA ligase;-1.000000000000000;false
F01_bin.1_01544; hypothetical protein;-1.000000000000000;false
F01_bin.1_01545; Isatin hydrolase;-1.000000000000000;false
F01_bin.1_01546; hypothetical protein;-1.000000000000000;false
F01_bin.1_01547; Methylmalonyl-CoA mutase;-1.000000000000000;false
F01_bin.1_01548; hypothetical protein;-1.000000000000000;false
F01_bin.1_01549; hypothetical protein;-1.000000000000000;false
F01_bin.1_01550; hypothetical protein;-1.000000000000000;false
F01_bin.1_01551; hypothetical protein;-1.000000000000000;false
F01_bin.1_01552; hypothetical protein;-1.000000000000000;false
F01_bin.1_01553; hypothetical protein;-1.000000000000000;false
F01_bin.1_01554; N-acetylgalactosamine-6-O-sulfatase;-1.000000000000000;false
F01_bin.1_01555; hypothetical protein;-1.000000000000000;false
F01_bin.1_01556; hypothetical protein;-1.000000000000000;false
F01_bin.1_01557; hypothetical protein;-1.000000000000000;false
F01_bin.1_01558; Imidazolonepropionase;-1.000000000000000;false
F01_bin.1_01559; hypothetical protein;-1.000000000000000;false
F01_bin.1_01560; 23S rRNA (guanosine-2'-O-)-methyltransferase RlmB;-1.000000000000000;false
F01_bin.1_01561; Acetophenone carboxylase gamma subunit;-1.000000000000000;false
F01_bin.1_01562; hypothetical protein;-1.000000000000000;false
F01_bin.1_01563; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase;-1.000000000000000;false
F01_bin.1_01564; hypothetical protein;-1.000000000000000;false
F01_bin.1_01565; Diaminopimelate decarboxylase;-1.000000000000000;false
F01_bin.1_01566; hypothetical protein;-1.000000000000000;false
F01_bin.1_01567; hypothetical protein;-1.000000000000000;false
F01_bin.1_01568; hypothetical protein;-1.000000000000000;false
F01_bin.1_01569; Zinc transporter ZupT;-1.000000000000000;false
F01_bin.1_01570; hypothetical protein;-1.000000000000000;false
F01_bin.1_01571; hypothetical protein;-1.000000000000000;false
F01_bin.1_01572; hypothetical protein;-1.000000000000000;false
F01_bin.1_01573; Signal peptidase IB;-1.000000000000000;false
F01_bin.1_01574; N-substituted formamide deformylase;-1.000000000000000;false
F01_bin.1_01575; hypothetical protein;-1.000000000000000;false
F01_bin.1_01576; hypothetical protein;-1.000000000000000;false
F01_bin.1_01577; hypothetical protein;-1.000000000000000;false
F01_bin.1_01578; LPS-assembly protein LptD;-1.000000000000000;false
F01_bin.1_01579; Peptide transporter CstA;-1.000000000000000;false
F01_bin.1_01580; hypothetical protein;-1.000000000000000;false
F01_bin.1_01581; hypothetical protein;-1.000000000000000;false
F01_bin.1_01582; hypothetical protein;-1.000000000000000;false
F01_bin.1_01583; hypothetical protein;-1.000000000000000;false
F01_bin.1_01584; hypothetical protein;-1.000000000000000;false
F01_bin.1_01585; Holliday junction ATP-dependent DNA helicase RuvA;-1.000000000000000;false
F01_bin.1_01586; Glucose 1-dehydrogenase;-1.000000000000000;false
F01_bin.1_01587; Peptide methionine sulfoxide reductase MsrB;-1.000000000000000;false
F01_bin.1_01588; putative oxidoreductase;-1.000000000000000;false
F01_bin.1_01589; hypothetical protein;-1.000000000000000;false
F01_bin.1_01590; hypothetical protein;-1.000000000000000;false
F01_bin.1_01591; hypothetical protein;-1.000000000000000;false
F01_bin.1_01592; hypothetical protein;-1.000000000000000;false
F01_bin.1_01593; hypothetical protein;-1.000000000000000;false
F01_bin.1_01594; hypothetical protein;-1.000000000000000;false
F01_bin.1_01595; hypothetical protein;-1.000000000000000;false
F01_bin.1_01596; N-substituted formamide deformylase;-1.000000000000000;false
F01_bin.1_01597; hypothetical protein;-1.000000000000000;false
F01_bin.1_01598; hypothetical protein;-1.000000000000000;false
F01_bin.1_01599; ECF RNA polymerase sigma factor SigE;-1.000000000000000;false
F01_bin.1_01600; Phenolic acid decarboxylase;-1.000000000000000;false
F01_bin.1_01601; hypothetical protein;-1.000000000000000;false
F01_bin.1_01602; hypothetical protein;-1.000000000000000;false
F01_bin.1_01603; DNA-directed RNA polymerase subunit beta';-1.000000000000000;false
F01_bin.1_01604; Formamidase;-1.000000000000000;false
F01_bin.1_01605; hypothetical protein;-1.000000000000000;false
F01_bin.1_01606; hypothetical protein;-1.000000000000000;false
F01_bin.1_01607; hypothetical protein;-1.000000000000000;false
F01_bin.1_01608; hypothetical protein;-1.000000000000000;false
F01_bin.1_01609; hypothetical protein;-1.000000000000000;false
F01_bin.1_01610; hypothetical protein;-1.000000000000000;false
F01_bin.1_01611; hypothetical protein;-1.000000000000000;false
F01_bin.1_01612; hypothetical protein;-1.000000000000000;false
F01_bin.1_01613; Gallate decarboxylase;-1.000000000000000;false
F01_bin.1_01614; hypothetical protein;-1.000000000000000;false
F01_bin.1_01615; hypothetical protein;-1.000000000000000;false
F01_bin.1_01616; hypothetical protein;-1.000000000000000;false
F01_bin.1_01617; Linearmycin resistance ATP-binding protein LnrL;-1.000000000000000;false
F01_bin.1_01618; Sec-independent protein translocase protein TatAd;-1.000000000000000;false
F01_bin.1_01619; L-fuculose phosphate aldolase;-1.000000000000000;false
F01_bin.1_01620; hypothetical protein;-1.000000000000000;false
F01_bin.1_01621; hypothetical protein;-1.000000000000000;false
F01_bin.1_01622; hypothetical protein;-1.000000000000000;false
F01_bin.1_01623; hypothetical protein;-1.000000000000000;false
F01_bin.1_01624; Queuine tRNA-ribosyltransferase;-1.000000000000000;false
F01_bin.1_01625; hypothetical protein;-1.000000000000000;false
F01_bin.1_01626; Rhomboid protease GluP;-1.000000000000000;false
F01_bin.1_01627; Beta-barrel assembly-enhancing protease;-1.000000000000000;false
F01_bin.1_01628; GTP pyrophosphokinase;-1.000000000000000;false
F01_bin.1_01629; 3-deoxy-manno-octulosonate cytidylyltransferase;-1.000000000000000;false
F01_bin.1_01630; hypothetical protein;-1.000000000000000;false
F01_bin.1_01631; hypothetical protein;-1.000000000000000;false
F01_bin.1_01632; hypothetical protein;-1.000000000000000;false
